language,language_label,original_accuracy,synthetic_sampled_mean,synthetic_sampled_std,synthetic_minus_original_pp,paired_models,source_templates,sampled_sets
zho,Chinese,0.885,0.8820925,0.015073073426519923,-0.2907500000000063,1,100,2000
eng,English,0.925,0.94629,0.01094284117066691,2.128999999999992,1,100,2000
eng_metric,English metric,0.95,0.940205,0.011873435232994504,-0.9794999999999998,1,100,2000
rus,Russian,0.9,0.868635,0.016468830747600055,-3.1364999999999976,1,100,2000
deu,German,0.905,0.8600875,0.01547577440862892,-4.491250000000003,1,100,2000
dan,Danish,0.89,0.8828275,0.01594505773533266,-0.7172500000000026,1,100,2000
nob,Norwegian Bokmal,0.92,0.8912674999999999,0.015032262910623517,-2.873250000000016,1,100,2000
isl,Icelandic,0.805,0.72026,0.023463965539512282,-8.474000000000004,1,100,2000
