language,language_label,original_accuracy,synthetic_sampled_mean,synthetic_sampled_std,synthetic_minus_original_pp,paired_models,source_templates,sampled_sets
zho,Chinese,0.97,0.96979,0.011468289359377683,-0.020999999999993246,1,100,2000
eng,English,0.99,0.9811200000000002,0.00900478445447396,-0.8879999999999777,1,100,2000
rus,Russian,0.96,0.92676,0.013341341600373188,-3.3239999999999936,1,100,2000
deu,German,0.96,0.916,0.014635815780194001,-4.399999999999993,1,100,2000
dan,Danish,0.98,0.9452699999999997,0.00989323192991093,-3.473000000000026,1,100,2000
nob,Norwegian Bokmal,0.97,0.9447349999999999,0.012025060334069783,-2.5265000000000093,1,100,2000
isl,Icelandic,0.94,0.8972550000000001,0.020065300474739253,-4.274499999999981,1,100,2000
