model,language,tokenizer_fertility,english_fertility_tokens_per_character
Qwen3-0.6B,isl,0.5361037713187605,0.3110715194706032
Qwen3-0.6B,ita,0.3917287089159252,0.3110715194706032
Qwen3-0.6B,jpn,0.7281824738550307,0.3110715194706032
Qwen3-0.6B,mar,1.1631330432367373,0.3110715194706032
Qwen3-0.6B,nld,0.3935232439454393,0.3110715194706032
Qwen3-0.6B,nob,0.4230479915751466,0.3110715194706032
Qwen3-0.6B,rus,0.4443868901864758,0.3110715194706032
Qwen3-0.6B,ukr,0.6400336810590822,0.3110715194706032
Qwen3-0.6B,uncorrected_isl,0.5361037713187605,0.3110715194706032
Qwen3-0.6B,zho,0.9554681552905354,0.3110715194706032
Qwen3-0.6B (reasoning off),ara,0.5197614136796923,0.3110715194706032
Qwen3-0.6B (reasoning off),dan,0.4249875807252856,0.3110715194706032
Qwen3-0.6B (reasoning off),deu,0.3681071698784993,0.3110715194706032
Qwen3-0.6B (reasoning off),eng,0.3110715194706032,0.3110715194706032
Qwen3-0.6B (reasoning off),eng_metric,0.3102768795472918,0.3110715194706032
Qwen3-0.6B (reasoning off),est,0.4884087994475683,0.3110715194706032
Qwen3-0.6B (reasoning off),fra,0.372296302903269,0.3110715194706032
Qwen3-0.6B (reasoning off),hin,1.1958312405826217,0.3110715194706032
Qwen3-0.6B (reasoning off),isl,0.5361037713187605,0.3110715194706032
Qwen3-0.6B (reasoning off),ita,0.3917287089159252,0.3110715194706032
Qwen3-0.6B (reasoning off),jpn,0.7281824738550307,0.3110715194706032
Qwen3-0.6B (reasoning off),mar,1.1631330432367373,0.3110715194706032
Qwen3-0.6B (reasoning off),nld,0.3935232439454393,0.3110715194706032
Qwen3-0.6B (reasoning off),nob,0.4230479915751466,0.3110715194706032
Qwen3-0.6B (reasoning off),rus,0.4443868901864758,0.3110715194706032
Qwen3-0.6B (reasoning off),ukr,0.6400336810590822,0.3110715194706032
Qwen3-0.6B (reasoning off),uncorrected_isl,0.5361037713187605,0.3110715194706032
Qwen3-0.6B (reasoning off),zho,0.9554681552905354,0.3110715194706032
Qwen3-1.7B,ara,0.5197614136796923,0.3110715194706032
Qwen3-1.7B,dan,0.4249875807252856,0.3110715194706032
Qwen3-1.7B,deu,0.3681071698784993,0.3110715194706032
Qwen3-1.7B,eng,0.3110715194706032,0.3110715194706032
Qwen3-1.7B,eng_metric,0.3102768795472918,0.3110715194706032
Qwen3-1.7B,est,0.4884087994475683,0.3110715194706032
Qwen3-1.7B,fra,0.372296302903269,0.3110715194706032
Qwen3-1.7B,hin,1.1958312405826217,0.3110715194706032
Qwen3-1.7B,isl,0.5361037713187605,0.3110715194706032
Qwen3-1.7B,ita,0.3917287089159252,0.3110715194706032
Qwen3-1.7B,jpn,0.7281824738550307,0.3110715194706032
Qwen3-1.7B,mar,1.1631330432367373,0.3110715194706032
Qwen3-1.7B,nld,0.3935232439454393,0.3110715194706032
Qwen3-1.7B,nob,0.4230479915751466,0.3110715194706032
Qwen3-1.7B,rus,0.4443868901864758,0.3110715194706032
Qwen3-1.7B,ukr,0.6400336810590822,0.3110715194706032
Qwen3-1.7B,uncorrected_isl,0.5361037713187605,0.3110715194706032
Qwen3-1.7B,zho,0.9554681552905354,0.3110715194706032
Qwen3-1.7B (reasoning off),ara,0.5197614136796923,0.3110715194706032
Qwen3-1.7B (reasoning off),dan,0.4249875807252856,0.3110715194706032
Qwen3-1.7B (reasoning off),deu,0.3681071698784993,0.3110715194706032
Qwen3-1.7B (reasoning off),eng,0.3110715194706032,0.3110715194706032
Qwen3-1.7B (reasoning off),eng_metric,0.3102768795472918,0.3110715194706032
Qwen3-1.7B (reasoning off),est,0.4884087994475683,0.3110715194706032
Qwen3-1.7B (reasoning off),fra,0.372296302903269,0.3110715194706032
Qwen3-1.7B (reasoning off),hin,1.1958312405826217,0.3110715194706032
Qwen3-1.7B (reasoning off),isl,0.5361037713187605,0.3110715194706032
Qwen3-1.7B (reasoning off),ita,0.3917287089159252,0.3110715194706032
Qwen3-1.7B (reasoning off),jpn,0.7281824738550307,0.3110715194706032
Qwen3-1.7B (reasoning off),mar,1.1631330432367373,0.3110715194706032
Qwen3-1.7B (reasoning off),nld,0.3935232439454393,0.3110715194706032
Qwen3-1.7B (reasoning off),nob,0.4230479915751466,0.3110715194706032
Qwen3-1.7B (reasoning off),rus,0.4443868901864758,0.3110715194706032
Qwen3-1.7B (reasoning off),ukr,0.6400336810590822,0.3110715194706032
Qwen3-1.7B (reasoning off),uncorrected_isl,0.5361037713187605,0.3110715194706032
Qwen3-1.7B (reasoning off),zho,0.9554681552905354,0.3110715194706032
Qwen3-14B,ara,0.5197614136796923,0.3110715194706032
Qwen3-14B,dan,0.4249875807252856,0.3110715194706032
Qwen3-14B,deu,0.3681071698784993,0.3110715194706032
Qwen3-14B,eng,0.3110715194706032,0.3110715194706032
Qwen3-14B,eng_metric,0.3102768795472918,0.3110715194706032
Qwen3-14B,est,0.4884087994475683,0.3110715194706032
Qwen3-14B,fra,0.372296302903269,0.3110715194706032
Qwen3-14B,hin,1.1958312405826217,0.3110715194706032
Qwen3-14B,isl,0.5361037713187605,0.3110715194706032
Qwen3-14B,ita,0.3917287089159252,0.3110715194706032
Qwen3-14B,jpn,0.7281824738550307,0.3110715194706032
Qwen3-14B,mar,1.1631330432367373,0.3110715194706032
Qwen3-14B,nld,0.3935232439454393,0.3110715194706032
Qwen3-14B,nob,0.4230479915751466,0.3110715194706032
Qwen3-14B,rus,0.4443868901864758,0.3110715194706032
Qwen3-14B,ukr,0.6400336810590822,0.3110715194706032
Qwen3-14B,zho,0.9554681552905354,0.3110715194706032
Qwen3-14B (reasoning off),ara,0.5197614136796923,0.3110715194706032
Qwen3-14B (reasoning off),dan,0.4249875807252856,0.3110715194706032
Qwen3-14B (reasoning off),deu,0.3681071698784993,0.3110715194706032
Qwen3-14B (reasoning off),eng,0.3110715194706032,0.3110715194706032
Qwen3-14B (reasoning off),eng_metric,0.3102768795472918,0.3110715194706032
Qwen3-14B (reasoning off),est,0.4884087994475683,0.3110715194706032
Qwen3-14B (reasoning off),fra,0.372296302903269,0.3110715194706032
Qwen3-14B (reasoning off),hin,1.1958312405826217,0.3110715194706032
Qwen3-14B (reasoning off),isl,0.5361037713187605,0.3110715194706032
Qwen3-14B (reasoning off),ita,0.3917287089159252,0.3110715194706032
Qwen3-14B (reasoning off),jpn,0.7281824738550307,0.3110715194706032
Qwen3-14B (reasoning off),mar,1.1631330432367373,0.3110715194706032
Qwen3-14B (reasoning off),nld,0.3935232439454393,0.3110715194706032
Qwen3-14B (reasoning off),nob,0.4230479915751466,0.3110715194706032
Qwen3-14B (reasoning off),rus,0.4443868901864758,0.3110715194706032
Qwen3-14B (reasoning off),ukr,0.6400336810590822,0.3110715194706032
Qwen3-14B (reasoning off),zho,0.9554681552905354,0.3110715194706032
Qwen3-32B,ara,0.5197614136796923,0.3110715194706032
Qwen3-32B,dan,0.4249875807252856,0.3110715194706032
Qwen3-32B,deu,0.3681071698784993,0.3110715194706032
Qwen3-32B,eng,0.3110715194706032,0.3110715194706032
Qwen3-32B,eng_metric,0.3102768795472918,0.3110715194706032
Qwen3-32B,est,0.4884087994475683,0.3110715194706032
Qwen3-32B,fra,0.372296302903269,0.3110715194706032
Qwen3-32B,hin,1.1958312405826217,0.3110715194706032
Qwen3-32B,isl,0.5361037713187605,0.3110715194706032
Qwen3-32B,ita,0.3917287089159252,0.3110715194706032
Qwen3-32B,jpn,0.7281824738550307,0.3110715194706032
Qwen3-32B,mar,1.1631330432367373,0.3110715194706032
Qwen3-32B,nld,0.3935232439454393,0.3110715194706032
Qwen3-32B,nob,0.4230479915751466,0.3110715194706032
Qwen3-32B,rus,0.4443868901864758,0.3110715194706032
Qwen3-32B,ukr,0.6400336810590822,0.3110715194706032
Qwen3-32B,zho,0.9554681552905354,0.3110715194706032
Qwen3-32B (reasoning off),ara,0.5197614136796923,0.3110715194706032
Qwen3-32B (reasoning off),dan,0.4249875807252856,0.3110715194706032
Qwen3-32B (reasoning off),deu,0.3681071698784993,0.3110715194706032
Qwen3-32B (reasoning off),eng,0.3110715194706032,0.3110715194706032
Qwen3-32B (reasoning off),eng_metric,0.3102768795472918,0.3110715194706032
Qwen3-32B (reasoning off),est,0.4884087994475683,0.3110715194706032
Qwen3-32B (reasoning off),fra,0.372296302903269,0.3110715194706032
Qwen3-32B (reasoning off),hin,1.1958312405826217,0.3110715194706032
Qwen3-32B (reasoning off),isl,0.5361037713187605,0.3110715194706032
Qwen3-32B (reasoning off),ita,0.3917287089159252,0.3110715194706032
Qwen3-32B (reasoning off),jpn,0.7281824738550307,0.3110715194706032
Qwen3-32B (reasoning off),mar,1.1631330432367373,0.3110715194706032
Qwen3-32B (reasoning off),nld,0.3935232439454393,0.3110715194706032
Qwen3-32B (reasoning off),nob,0.4230479915751466,0.3110715194706032
Qwen3-32B (reasoning off),rus,0.4443868901864758,0.3110715194706032
Qwen3-32B (reasoning off),ukr,0.6400336810590822,0.3110715194706032
Qwen3-32B (reasoning off),zho,0.9554681552905354,0.3110715194706032
Qwen3-4B,ara,0.5197614136796923,0.3110715194706032
Qwen3-4B,dan,0.4249875807252856,0.3110715194706032
Qwen3-4B,deu,0.3681071698784993,0.3110715194706032
Qwen3-4B,eng,0.3110715194706032,0.3110715194706032
Qwen3-4B,eng_metric,0.3102768795472918,0.3110715194706032
Qwen3-4B,est,0.4884087994475683,0.3110715194706032
Qwen3-4B,fra,0.372296302903269,0.3110715194706032
Qwen3-4B,hin,1.1958312405826217,0.3110715194706032
Qwen3-4B,isl,0.5361037713187605,0.3110715194706032
Qwen3-4B,ita,0.3917287089159252,0.3110715194706032
Qwen3-4B,jpn,0.7281824738550307,0.3110715194706032
Qwen3-4B,mar,1.1631330432367373,0.3110715194706032
Qwen3-4B,nld,0.3935232439454393,0.3110715194706032
Qwen3-4B,nob,0.4230479915751466,0.3110715194706032
Qwen3-4B,rus,0.4443868901864758,0.3110715194706032
Qwen3-4B,ukr,0.6400336810590822,0.3110715194706032
Qwen3-4B,zho,0.9554681552905354,0.3110715194706032
Qwen3-4B (reasoning off),ara,0.5197614136796923,0.3110715194706032
Qwen3-4B (reasoning off),dan,0.4249875807252856,0.3110715194706032
Qwen3-4B (reasoning off),deu,0.3681071698784993,0.3110715194706032
Qwen3-4B (reasoning off),eng,0.3110715194706032,0.3110715194706032
Qwen3-4B (reasoning off),eng_metric,0.3102768795472918,0.3110715194706032
Qwen3-4B (reasoning off),est,0.4884087994475683,0.3110715194706032
Qwen3-4B (reasoning off),fra,0.372296302903269,0.3110715194706032
Qwen3-4B (reasoning off),hin,1.1958312405826217,0.3110715194706032
Qwen3-4B (reasoning off),isl,0.5361037713187605,0.3110715194706032
Qwen3-4B (reasoning off),ita,0.3917287089159252,0.3110715194706032
Qwen3-4B (reasoning off),jpn,0.7281824738550307,0.3110715194706032
Qwen3-4B (reasoning off),mar,1.1631330432367373,0.3110715194706032
Qwen3-4B (reasoning off),nld,0.3935232439454393,0.3110715194706032
Qwen3-4B (reasoning off),nob,0.4230479915751466,0.3110715194706032
Qwen3-4B (reasoning off),rus,0.4443868901864758,0.3110715194706032
Qwen3-4B (reasoning off),ukr,0.6400336810590822,0.3110715194706032
Qwen3-4B (reasoning off),zho,0.9554681552905354,0.3110715194706032
Qwen3-8B,ara,0.5197614136796923,0.3110715194706032
Qwen3-8B,dan,0.4249875807252856,0.3110715194706032
Qwen3-8B,deu,0.3681071698784993,0.3110715194706032
Qwen3-8B,eng,0.3110715194706032,0.3110715194706032
Qwen3-8B,eng_metric,0.3102768795472918,0.3110715194706032
Qwen3-8B,est,0.4884087994475683,0.3110715194706032
Qwen3-8B,fra,0.372296302903269,0.3110715194706032
Qwen3-8B,hin,1.1958312405826217,0.3110715194706032
Qwen3-8B,isl,0.5361037713187605,0.3110715194706032
Qwen3-8B,ita,0.3917287089159252,0.3110715194706032
Qwen3-8B,jpn,0.7281824738550307,0.3110715194706032
Qwen3-8B,mar,1.1631330432367373,0.3110715194706032
Qwen3-8B,nld,0.3935232439454393,0.3110715194706032
Qwen3-8B,nob,0.4230479915751466,0.3110715194706032
Qwen3-8B,rus,0.4443868901864758,0.3110715194706032
Qwen3-8B,ukr,0.6400336810590822,0.3110715194706032
Qwen3-8B,zho,0.9554681552905354,0.3110715194706032
Qwen3-8B (reasoning off),ara,0.5197614136796923,0.3110715194706032
Qwen3-8B (reasoning off),dan,0.4249875807252856,0.3110715194706032
Qwen3-8B (reasoning off),deu,0.3681071698784993,0.3110715194706032
Qwen3-8B (reasoning off),eng,0.3110715194706032,0.3110715194706032
Qwen3-8B (reasoning off),eng_metric,0.3102768795472918,0.3110715194706032
Qwen3-8B (reasoning off),est,0.4884087994475683,0.3110715194706032
Qwen3-8B (reasoning off),fra,0.372296302903269,0.3110715194706032
Qwen3-8B (reasoning off),hin,1.1958312405826217,0.3110715194706032
Qwen3-8B (reasoning off),isl,0.5361037713187605,0.3110715194706032
Qwen3-8B (reasoning off),ita,0.3917287089159252,0.3110715194706032
Qwen3-8B (reasoning off),jpn,0.7281824738550307,0.3110715194706032
Qwen3-8B (reasoning off),mar,1.1631330432367373,0.3110715194706032
Qwen3-8B (reasoning off),nld,0.3935232439454393,0.3110715194706032
Qwen3-8B (reasoning off),nob,0.4230479915751466,0.3110715194706032
Qwen3-8B (reasoning off),rus,0.4443868901864758,0.3110715194706032
Qwen3-8B (reasoning off),ukr,0.6400336810590822,0.3110715194706032
Qwen3-8B (reasoning off),zho,0.9554681552905354,0.3110715194706032
Qwen3.5-0.8B,ara,0.4398795919504989,0.3108679053194197
Qwen3.5-0.8B,dan,0.3787878787878788,0.3108679053194197
Qwen3.5-0.8B,deu,0.3196403934309493,0.3108679053194197
Qwen3.5-0.8B,eng,0.3108679053194197,0.3108679053194197
Qwen3.5-0.8B,eng_metric,0.3098221503637833,0.3108679053194197
Qwen3.5-0.8B,est,0.4355331952254118,0.3108679053194197
Qwen3.5-0.8B,fra,0.3339428265620122,0.3108679053194197
Qwen3.5-0.8B,hin,0.8517327975891512,0.3108679053194197
Qwen3.5-0.8B,isl,0.4796060533269277,0.3108679053194197
Qwen3.5-0.8B,ita,0.3226348284002179,0.3108679053194197
Qwen3.5-0.8B,jpn,0.6205373241976199,0.3108679053194197
Qwen3.5-0.8B,mar,0.8640866586427183,0.3108679053194197
Qwen3.5-0.8B,nld,0.3470817481673935,0.3108679053194197
Qwen3.5-0.8B,nob,0.3762098189659495,0.3108679053194197
Qwen3.5-0.8B,rus,0.3461103786023733,0.3108679053194197
Qwen3.5-0.8B,ukr,0.4519343219347897,0.3108679053194197
Qwen3.5-0.8B,zho,0.8439482364882009,0.3108679053194197
Qwen3.5-0.8B (reasoning off),ara,0.4398795919504989,0.3108679053194197
Qwen3.5-0.8B (reasoning off),dan,0.3787878787878788,0.3108679053194197
Qwen3.5-0.8B (reasoning off),deu,0.3196403934309493,0.3108679053194197
Qwen3.5-0.8B (reasoning off),eng,0.3108679053194197,0.3108679053194197
Qwen3.5-0.8B (reasoning off),eng_metric,0.3098221503637833,0.3108679053194197
Qwen3.5-0.8B (reasoning off),est,0.4355331952254118,0.3108679053194197
Qwen3.5-0.8B (reasoning off),fra,0.3339428265620122,0.3108679053194197
Qwen3.5-0.8B (reasoning off),hin,0.8517327975891512,0.3108679053194197
Qwen3.5-0.8B (reasoning off),isl,0.4796060533269277,0.3108679053194197
Qwen3.5-0.8B (reasoning off),ita,0.3226348284002179,0.3108679053194197
Qwen3.5-0.8B (reasoning off),jpn,0.6205373241976199,0.3108679053194197
Qwen3.5-0.8B (reasoning off),mar,0.8640866586427183,0.3108679053194197
Qwen3.5-0.8B (reasoning off),nld,0.3470817481673935,0.3108679053194197
Qwen3.5-0.8B (reasoning off),nob,0.3762098189659495,0.3108679053194197
Qwen3.5-0.8B (reasoning off),rus,0.3461103786023733,0.3108679053194197
Qwen3.5-0.8B (reasoning off),ukr,0.4519343219347897,0.3108679053194197
Qwen3.5-0.8B (reasoning off),zho,0.8439482364882009,0.3108679053194197
Qwen3.5-27B,ara,0.4398795919504989,0.3108679053194197
Qwen3.5-27B,dan,0.3787878787878788,0.3108679053194197
Qwen3.5-27B,deu,0.3196403934309493,0.3108679053194197
Qwen3.5-27B,eng,0.3108679053194197,0.3108679053194197
Qwen3.5-27B,eng_metric,0.3098221503637833,0.3108679053194197
Qwen3.5-27B,est,0.4355331952254118,0.3108679053194197
Qwen3.5-27B,fra,0.3339428265620122,0.3108679053194197
Qwen3.5-27B,hin,0.8517327975891512,0.3108679053194197
Qwen3.5-27B,isl,0.4796060533269277,0.3108679053194197
Qwen3.5-27B,ita,0.3226348284002179,0.3108679053194197
Qwen3.5-27B,jpn,0.6205373241976199,0.3108679053194197
Qwen3.5-27B,mar,0.8640866586427183,0.3108679053194197
Qwen3.5-27B,nld,0.3470817481673935,0.3108679053194197
Qwen3.5-27B,nob,0.3762098189659495,0.3108679053194197
Qwen3.5-27B,rus,0.3461103786023733,0.3108679053194197
Qwen3.5-27B,ukr,0.4519343219347897,0.3108679053194197
Qwen3.5-27B,zho,0.8439482364882009,0.3108679053194197
Qwen3.5-27B (reasoning off),ara,0.4398795919504989,0.3108679053194197
Qwen3.5-27B (reasoning off),dan,0.3787878787878788,0.3108679053194197
Qwen3.5-27B (reasoning off),deu,0.3196403934309493,0.3108679053194197
Qwen3.5-27B (reasoning off),eng,0.3108679053194197,0.3108679053194197
Qwen3.5-27B (reasoning off),eng_metric,0.3098221503637833,0.3108679053194197
Qwen3.5-27B (reasoning off),est,0.4355331952254118,0.3108679053194197
Qwen3.5-27B (reasoning off),fra,0.3339428265620122,0.3108679053194197
Qwen3.5-27B (reasoning off),hin,0.8517327975891512,0.3108679053194197
Qwen3.5-27B (reasoning off),isl,0.4796060533269277,0.3108679053194197
Qwen3.5-27B (reasoning off),ita,0.3226348284002179,0.3108679053194197
Qwen3.5-27B (reasoning off),jpn,0.6205373241976199,0.3108679053194197
Qwen3.5-27B (reasoning off),mar,0.8640866586427183,0.3108679053194197
Qwen3.5-27B (reasoning off),nld,0.3470817481673935,0.3108679053194197
Qwen3.5-27B (reasoning off),nob,0.3762098189659495,0.3108679053194197
Qwen3.5-27B (reasoning off),rus,0.3461103786023733,0.3108679053194197
Qwen3.5-27B (reasoning off),ukr,0.4519343219347897,0.3108679053194197
Qwen3.5-27B (reasoning off),zho,0.8439482364882009,0.3108679053194197
Qwen3.5-4B,ara,0.4398795919504989,0.3108679053194197
Qwen3.5-4B,dan,0.3787878787878788,0.3108679053194197
Qwen3.5-4B,deu,0.3196403934309493,0.3108679053194197
Qwen3.5-4B,eng,0.3108679053194197,0.3108679053194197
Qwen3.5-4B,eng_metric,0.3098221503637833,0.3108679053194197
Qwen3.5-4B,est,0.4355331952254118,0.3108679053194197
Qwen3.5-4B,fra,0.3339428265620122,0.3108679053194197
Qwen3.5-4B,hin,0.8517327975891512,0.3108679053194197
Qwen3.5-4B,isl,0.4796060533269277,0.3108679053194197
Qwen3.5-4B,ita,0.3226348284002179,0.3108679053194197
Qwen3.5-4B,jpn,0.6205373241976199,0.3108679053194197
Qwen3.5-4B,mar,0.8640866586427183,0.3108679053194197
Qwen3.5-4B,nld,0.3470817481673935,0.3108679053194197
Qwen3.5-4B,nob,0.3762098189659495,0.3108679053194197
Qwen3.5-4B,rus,0.3461103786023733,0.3108679053194197
Qwen3.5-4B,ukr,0.4519343219347897,0.3108679053194197
Qwen3.5-4B,zho,0.8439482364882009,0.3108679053194197
Qwen3.5-4B (reasoning off),ara,0.4398795919504989,0.3108679053194197
Qwen3.5-4B (reasoning off),dan,0.3787878787878788,0.3108679053194197
Qwen3.5-4B (reasoning off),deu,0.3196403934309493,0.3108679053194197
Qwen3.5-4B (reasoning off),eng,0.3108679053194197,0.3108679053194197
Qwen3.5-4B (reasoning off),eng_metric,0.3098221503637833,0.3108679053194197
Qwen3.5-4B (reasoning off),est,0.4355331952254118,0.3108679053194197
Qwen3.5-4B (reasoning off),fra,0.3339428265620122,0.3108679053194197
Qwen3.5-4B (reasoning off),hin,0.8517327975891512,0.3108679053194197
Qwen3.5-4B (reasoning off),isl,0.4796060533269277,0.3108679053194197
Qwen3.5-4B (reasoning off),ita,0.3226348284002179,0.3108679053194197
Qwen3.5-4B (reasoning off),jpn,0.6205373241976199,0.3108679053194197
Qwen3.5-4B (reasoning off),mar,0.8640866586427183,0.3108679053194197
Qwen3.5-4B (reasoning off),nld,0.3470817481673935,0.3108679053194197
Qwen3.5-4B (reasoning off),nob,0.3762098189659495,0.3108679053194197
Qwen3.5-4B (reasoning off),rus,0.3461103786023733,0.3108679053194197
Qwen3.5-4B (reasoning off),ukr,0.4519343219347897,0.3108679053194197
Qwen3.5-4B (reasoning off),zho,0.8439482364882009,0.3108679053194197
Qwen3.5-9B,ara,0.4398795919504989,0.3108679053194197
Qwen3.5-9B,dan,0.3787878787878788,0.3108679053194197
Qwen3.5-9B,deu,0.3196403934309493,0.3108679053194197
Qwen3.5-9B,eng,0.3108679053194197,0.3108679053194197
Qwen3.5-9B,eng_metric,0.3098221503637833,0.3108679053194197
Qwen3.5-9B,est,0.4355331952254118,0.3108679053194197
Qwen3.5-9B,fra,0.3339428265620122,0.3108679053194197
Qwen3.5-9B,hin,0.8517327975891512,0.3108679053194197
Qwen3.5-9B,isl,0.4796060533269277,0.3108679053194197
Qwen3.5-9B,ita,0.3226348284002179,0.3108679053194197
Qwen3.5-9B,jpn,0.6205373241976199,0.3108679053194197
Qwen3.5-9B,mar,0.8640866586427183,0.3108679053194197
Qwen3.5-9B,nld,0.3470817481673935,0.3108679053194197
Qwen3.5-9B,nob,0.3762098189659495,0.3108679053194197
Qwen3.5-9B,rus,0.3461103786023733,0.3108679053194197
Qwen3.5-9B,ukr,0.4519343219347897,0.3108679053194197
Qwen3.5-9B,zho,0.8439482364882009,0.3108679053194197
Qwen3.5-9B (reasoning off),ara,0.4398795919504989,0.3108679053194197
Qwen3.5-9B (reasoning off),dan,0.3787878787878788,0.3108679053194197
Qwen3.5-9B (reasoning off),deu,0.3196403934309493,0.3108679053194197
Qwen3.5-9B (reasoning off),eng,0.3108679053194197,0.3108679053194197
Qwen3.5-9B (reasoning off),eng_metric,0.3098221503637833,0.3108679053194197
Qwen3.5-9B (reasoning off),est,0.4355331952254118,0.3108679053194197
Qwen3.5-9B (reasoning off),fra,0.3339428265620122,0.3108679053194197
Qwen3.5-9B (reasoning off),hin,0.8517327975891512,0.3108679053194197
Qwen3.5-9B (reasoning off),isl,0.4796060533269277,0.3108679053194197
Qwen3.5-9B (reasoning off),ita,0.3226348284002179,0.3108679053194197
Qwen3.5-9B (reasoning off),jpn,0.6205373241976199,0.3108679053194197
Qwen3.5-9B (reasoning off),mar,0.8640866586427183,0.3108679053194197
Qwen3.5-9B (reasoning off),nld,0.3470817481673935,0.3108679053194197
Qwen3.5-9B (reasoning off),nob,0.3762098189659495,0.3108679053194197
Qwen3.5-9B (reasoning off),rus,0.3461103786023733,0.3108679053194197
Qwen3.5-9B (reasoning off),ukr,0.4519343219347897,0.3108679053194197
Qwen3.5-9B (reasoning off),zho,0.8439482364882009,0.3108679053194197
gemma-3-12b-it,ara,0.4738837170410837,0.3090353779587681
gemma-3-12b-it,dan,0.385444610034774,0.3090353779587681
gemma-3-12b-it,deu,0.3227557968756954,0.3090353779587681
gemma-3-12b-it,eng,0.3090353779587681,0.3090353779587681
gemma-3-12b-it,eng_metric,0.3072958771220695,0.3090353779587681
gemma-3-12b-it,est,0.4165433560224919,0.3090353779587681
gemma-3-12b-it,fra,0.3334076617758551,0.3090353779587681
gemma-3-12b-it,hin,0.3559015570065293,0.3090353779587681
gemma-3-12b-it,isl,0.4799903915445592,0.3090353779587681
gemma-3-12b-it,ita,0.3333938623570002,0.3090353779587681
gemma-3-12b-it,jpn,0.6343310494049765,0.3090353779587681
gemma-3-12b-it,mar,0.3584853254328303,0.3090353779587681
gemma-3-12b-it,nld,0.3441588568247193,0.3090353779587681
gemma-3-12b-it,nob,0.3823780151446768,0.3090353779587681
gemma-3-12b-it,rus,0.3526558673949896,0.3090353779587681
gemma-3-12b-it,ukr,0.4308836600084202,0.3090353779587681
gemma-3-12b-it,uncorrected_isl,0.4799903915445592,0.3090353779587681
gemma-3-12b-it,zho,0.879725957878711,0.3090353779587681
gemma-3-1b-it,ara,0.4738837170410837,0.3090353779587681
gemma-3-1b-it,dan,0.385444610034774,0.3090353779587681
gemma-3-1b-it,deu,0.3227557968756954,0.3090353779587681
gemma-3-1b-it,eng,0.3090353779587681,0.3090353779587681
gemma-3-1b-it,eng_metric,0.3072958771220695,0.3090353779587681
gemma-3-1b-it,est,0.4165433560224919,0.3090353779587681
gemma-3-1b-it,fra,0.3334076617758551,0.3090353779587681
gemma-3-1b-it,hin,0.3559015570065293,0.3090353779587681
gemma-3-1b-it,isl,0.4799903915445592,0.3090353779587681
gemma-3-1b-it,ita,0.3333938623570002,0.3090353779587681
gemma-3-1b-it,jpn,0.6343310494049765,0.3090353779587681
gemma-3-1b-it,mar,0.3584853254328303,0.3090353779587681
gemma-3-1b-it,nld,0.3441588568247193,0.3090353779587681
gemma-3-1b-it,nob,0.3823780151446768,0.3090353779587681
gemma-3-1b-it,rus,0.3526558673949896,0.3090353779587681
gemma-3-1b-it,ukr,0.4308836600084202,0.3090353779587681
gemma-3-1b-it,uncorrected_isl,0.4799903915445592,0.3090353779587681
gemma-3-1b-it,zho,0.879725957878711,0.3090353779587681
gemma-3-27b-it,ara,0.4738837170410837,0.3090353779587681
gemma-3-27b-it,dan,0.385444610034774,0.3090353779587681
gemma-3-27b-it,deu,0.3227557968756954,0.3090353779587681
gemma-3-27b-it,eng,0.3090353779587681,0.3090353779587681
gemma-3-27b-it,eng_metric,0.3072958771220695,0.3090353779587681
gemma-3-27b-it,est,0.4165433560224919,0.3090353779587681
gemma-3-27b-it,fra,0.3334076617758551,0.3090353779587681
gemma-3-27b-it,hin,0.3559015570065293,0.3090353779587681
gemma-3-27b-it,isl,0.4799903915445592,0.3090353779587681
gemma-3-27b-it,ita,0.3333938623570002,0.3090353779587681
gemma-3-27b-it,jpn,0.6343310494049765,0.3090353779587681
gemma-3-27b-it,mar,0.3584853254328303,0.3090353779587681
gemma-3-27b-it,nld,0.3441588568247193,0.3090353779587681
gemma-3-27b-it,nob,0.3823780151446768,0.3090353779587681
gemma-3-27b-it,rus,0.3526558673949896,0.3090353779587681
gemma-3-27b-it,ukr,0.4308836600084202,0.3090353779587681
gemma-3-27b-it,uncorrected_isl,0.4799903915445592,0.3090353779587681
gemma-3-27b-it,zho,0.879725957878711,0.3090353779587681
gemma-3-4b-it,ara,0.4738837170410837,0.3090353779587681
gemma-3-4b-it,dan,0.385444610034774,0.3090353779587681
gemma-3-4b-it,deu,0.3227557968756954,0.3090353779587681
gemma-3-4b-it,eng,0.3090353779587681,0.3090353779587681
gemma-3-4b-it,eng_metric,0.3072958771220695,0.3090353779587681
gemma-3-4b-it,est,0.4165433560224919,0.3090353779587681
gemma-3-4b-it,fra,0.3334076617758551,0.3090353779587681
gemma-3-4b-it,hin,0.3559015570065293,0.3090353779587681
gemma-3-4b-it,isl,0.4799903915445592,0.3090353779587681
gemma-3-4b-it,ita,0.3333938623570002,0.3090353779587681
gemma-3-4b-it,jpn,0.6343310494049765,0.3090353779587681
gemma-3-4b-it,mar,0.3584853254328303,0.3090353779587681
gemma-3-4b-it,nld,0.3441588568247193,0.3090353779587681
gemma-3-4b-it,nob,0.3823780151446768,0.3090353779587681
gemma-3-4b-it,rus,0.3526558673949896,0.3090353779587681
gemma-3-4b-it,ukr,0.4308836600084202,0.3090353779587681
