language,language_label,original_accuracy,synthetic_sampled_mean,synthetic_sampled_std,synthetic_minus_original_pp,paired_models,source_templates,sampled_sets
zho,Chinese,0.7,0.6218299999999999,0.03364694872613697,-7.817000000000007,1,100,2000
eng,English,0.83,0.7740150000000001,0.029205414791208903,-5.598499999999984,1,100,2000
rus,Russian,0.69,0.51222,0.03659017655751685,-17.777999999999995,1,100,2000
deu,German,0.63,0.56859,0.03732972882739925,-6.1409999999999965,1,100,2000
dan,Danish,0.51,0.48321,0.033751525635760095,-2.679000000000004,1,100,2000
nob,Norwegian Bokmal,0.55,0.484495,0.035116400097075576,-6.550500000000003,1,100,2000
isl,Icelandic,0.15,0.149315,0.022318822547794943,-0.06849999999999912,1,100,2000
