language,language_label,original_accuracy,synthetic_sampled_mean,synthetic_sampled_std,synthetic_minus_original_pp,paired_models,source_templates,sampled_sets
zho,Chinese,0.94,0.9393649999999999,0.013915588266343551,-0.06350000000000522,1,100,2000
eng,English,0.96,0.9634250000000001,0.01211167706639673,0.34250000000001224,1,100,2000
rus,Russian,0.94,0.89641,0.016347645786515597,-4.358999999999991,1,100,2000
deu,German,0.9,0.8970100000000002,0.016192312852021766,-0.2989999999999826,1,100,2000
dan,Danish,0.95,0.9174300000000001,0.01482582215262447,-3.2569999999999877,1,100,2000
nob,Norwegian Bokmal,0.93,0.91919,0.014111820284281814,-1.0810000000000097,1,100,2000
isl,Icelandic,0.87,0.813585,0.02534006382030652,-5.641499999999999,1,100,2000
